epoch,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),train/box_loss,train/cls_loss,val/box_loss,val/cls_loss
1,0.0,0.0,0.00231,0.00033,0.0,0.0,0.0,0.0
